source,target,edge
A1A8RABZPTD7HL,B001IKJOLW,3.0
A2BM6XH033ZQ3I,B001IKJOLW,3.0
A2N97FVE233YZ4,B001IKJOLW,5.0
A2YIR9LKJO8W37,B001IKJOLW,5.0
A3NAUSUOBMW1XH,B001IKJOLW,3.0
AHZ8GGXF4BCNP,B001IKJOLW,5.0
A1OWUKMLTHKYG,B001IKJOLW,5.0
A21HH0VIBKK80J,B001LNSY2Q,1.0
A2BFZUQ2XV535H,B001LNSY2Q,5.0
A1EZN3E9R322YJ,B003M6060S,1.0
A311XHHLM12MUT,B0058YEJ5K,5.0
A135SGOQMVWABQ,B0058YEJ5K,5.0
A3H6A9RH9LN2LJ,B0058YEJ5K,5.0
A1T708NWV60HSO,B0058YEJ5K,5.0
ASECGGNQIT2RN,B0058YEJ5K,5.0
A39LISAY8SNHM,B0058YEJ5K,5.0
A1A8RABZPTD7HL,B0058YEJ5K,3.0
A2BM6XH033ZQ3I,B0058YEJ5K,3.0
A2N97FVE233YZ4,B0058YEJ5K,5.0
A2YIR9LKJO8W37,B0058YEJ5K,5.0
A2IBS6PIPAGAB5,B0014F7B98,5.0
A1GTC5EVSJNCQ8,B0014F7B98,5.0
A311XHHLM12MUT,B0014F7B98,5.0
A135SGOQMVWABQ,B0014F7B98,5.0
A3H6A9RH9LN2LJ,B0014F7B98,5.0
A1T708NWV60HSO,B0014F7B98,5.0
ASECGGNQIT2RN,B0014F7B98,5.0
A39LISAY8SNHM,B0014F7B98,5.0
A1A8RABZPTD7HL,B0014F7B98,3.0
A2BM6XH033ZQ3I,B0014F7B98,3.0
A3331XPWE0QR9O,B009MA34NY,5.0
A1DHIMM5SZGIIL,B009MA34NY,5.0
A2077NII5H62R2,B009MA34NY,5.0
A2IBS6PIPAGAB5,B009MA34NY,5.0
A1GTC5EVSJNCQ8,B009MA34NY,5.0
A311XHHLM12MUT,B009MA34NY,5.0
A135SGOQMVWABQ,B009MA34NY,5.0
A3H6A9RH9LN2LJ,B009MA34NY,5.0
A1T708NWV60HSO,B009MA34NY,5.0
ASECGGNQIT2RN,B009MA34NY,5.0
A3331XPWE0QR9O,B0092UF54A,5.0
A1DHIMM5SZGIIL,B0092UF54A,5.0
A2077NII5H62R2,B0092UF54A,5.0
A2IBS6PIPAGAB5,B0092UF54A,5.0
A1GTC5EVSJNCQ8,B0092UF54A,5.0
A311XHHLM12MUT,B0092UF54A,5.0
A135SGOQMVWABQ,B0092UF54A,5.0
A3H6A9RH9LN2LJ,B0092UF54A,5.0
A3331XPWE0QR9O,B005AGO4LU,5.0
A1DHIMM5SZGIIL,B005AGO4LU,5.0
A2077NII5H62R2,B005AGO4LU,5.0
A2IBS6PIPAGAB5,B005AGO4LU,5.0
A1GTC5EVSJNCQ8,B005AGO4LU,5.0
A311XHHLM12MUT,B005AGO4LU,5.0
A135SGOQMVWABQ,B005AGO4LU,5.0
